Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
8/9/2016,BRITANNIA,EQ,3152.15,3150,3172,3088.2,3127,3128.45,3134.2,396296,1.24207E+14,32770,184136,0.4646
8/10/2016,BRITANNIA,EQ,3128.45,3129,3131.65,3060.2,3105.5,3103.35,3092.68,170822,5.28298E+13,13154,65957,0.3861
8/11/2016,BRITANNIA,EQ,3103.35,3120,3277,3114.8,3227,3236.9,3225.53,763245,2.46187E+14,47065,290392,0.3805
8/12/2016,BRITANNIA,EQ,3236.9,3229.9,3315,3188.45,3282,3285.1,3272.07,357031,1.16823E+14,28149,186539,0.5225
8/16/2016,BRITANNIA,EQ,3285.1,3298.1,3340,3250,3275,3272.05,3284.79,169085,5.55408E+13,17799,54955,0.325
8/17/2016,BRITANNIA,EQ,3272.05,3265,3358.25,3265,3329.8,3336.7,3330.63,262308,8.7365E+13,28050,128720,0.4907
8/18/2016,BRITANNIA,EQ,3336.7,3340,3370,3305.05,3325.3,3329.55,3332.9,152396,5.07921E+13,18273,85193,0.559
8/19/2016,BRITANNIA,EQ,3329.55,3330,3370,3316.5,3349,3350.45,3345.8,121619,4.06913E+13,10849,70437,0.5792
8/22/2016,BRITANNIA,EQ,3350.45,3350,3392.9,3344.25,3366.25,3369.25,3367.91,160043,5.39011E+13,12384,83459,0.5215
8/23/2016,BRITANNIA,EQ,3369.25,3368,3378,3340,3369,3361.35,3356.87,74202,2.49086E+13,5735,37491,0.5053
8/24/2016,BRITANNIA,EQ,3361.35,3369,3484,3340,3444,3432.95,3447.54,341848,1.17853E+14,29695,203112,0.5942
8/25/2016,BRITANNIA,EQ,3432.95,3447,3499,3443.15,3466,3464.3,3465.48,371339,1.28687E+14,27226,235625,0.6345
8/26/2016,BRITANNIA,EQ,3464.3,3484.7,3484.7,3392.05,3442,3437.7,3421.51,143907,4.9238E+13,13733,84279,0.5856
8/29/2016,BRITANNIA,EQ,3437.7,3406,3449,3390,3412,3406.35,3413.09,73915,2.52279E+13,9525,35658,0.4824
8/30/2016,BRITANNIA,EQ,3406.35,3410,3472,3410,3446,3443.2,3447.04,74605,2.57167E+13,7918,29787,0.3993
8/31/2016,BRITANNIA,EQ,3443.2,3442.2,3485.95,3420,3460.3,3460.55,3446.9,144795,4.99094E+13,15768,74074,0.5116
9/1/2016,BRITANNIA,EQ,3460.55,3466,3466,3400.2,3419.8,3409.35,3421.19,88727,3.03552E+13,10814,49996,0.5635
9/2/2016,BRITANNIA,EQ,3409.35,3401,3436.95,3342,3357.5,3354.95,3384.03,145660,4.92918E+13,24331,87533,0.6009
9/6/2016,BRITANNIA,EQ,3354.95,3375,3464,3344.35,3454.35,3457.1,3421.87,175362,6.00066E+13,15381,72311,0.4124
9/7/2016,BRITANNIA,EQ,3457.1,3402,3503.5,3402,3495,3488.95,3481.62,199582,6.94869E+13,16265,114335,0.5729
9/8/2016,BRITANNIA,EQ,3488.95,3467,3488.45,3450,3470,3472.1,3469.9,107919,3.74468E+13,7517,52301,0.4846
9/9/2016,BRITANNIA,EQ,3472.1,3500,3500,3445,3454,3455.05,3455.37,76868,2.65607E+13,6250,46310,0.6025
9/12/2016,BRITANNIA,EQ,3455.05,3400,3449.9,3370,3436,3427.95,3418.96,117660,4.02275E+13,17090,67595,0.5745
9/14/2016,BRITANNIA,EQ,3427.95,3427,3550,3426.85,3546.95,3539.9,3524.07,218764,7.70939E+13,19963,99742,0.4559
9/15/2016,BRITANNIA,EQ,3539.9,3549.95,3584.25,3525,3530,3531.6,3542.63,153247,5.42898E+13,9176,90452,0.5902
9/16/2016,BRITANNIA,EQ,3531.6,3540,3562,3453.4,3471.95,3475.5,3504.28,156301,5.47722E+13,15348,95518,0.6111
9/19/2016,BRITANNIA,EQ,3475.5,3475.5,3486,3400,3410,3411.6,3417.44,174082,5.94915E+13,22784,113404,0.6514
9/20/2016,BRITANNIA,EQ,3411.6,3416,3450.95,3399,3409.2,3410.5,3418.03,147744,5.04994E+13,11900,98407,0.6661
9/21/2016,BRITANNIA,EQ,3410.5,3411,3445,3357.2,3395,3398.1,3397.08,181719,6.17315E+13,16690,97255,0.5352
9/22/2016,BRITANNIA,EQ,3398.1,3419,3435,3376.05,3408.8,3400.95,3400.53,249683,8.49053E+13,19662,184414,0.7386
9/23/2016,BRITANNIA,EQ,3400.95,3428.9,3460,3375.8,3430,3421.1,3421.56,162504,5.56017E+13,14375,99382,0.6116
9/26/2016,BRITANNIA,EQ,3421.1,3445,3449.15,3396.85,3418,3417.05,3416.58,155740,5.32098E+13,17593,119676,0.7684
9/27/2016,BRITANNIA,EQ,3417.05,3422.1,3456,3411.85,3433.55,3431.25,3428.84,87324,2.9942E+13,8877,46787,0.5358
9/28/2016,BRITANNIA,EQ,3431.25,3429.8,3456,3390.9,3400,3404.2,3426.71,126163,4.32324E+13,10098,81653,0.6472
